rssi_dbm,snr_db,channel_width_mhz,band,quality
-62.441566352906484,25.28927942589433,40,0,Good
-50.35912831711642,28.101014913131625,40,2,Good
-48.105295110753595,31.660848394018302,40,1,Excellent
-72.27607815136993,17.851862797077896,80,0,Fair
-54.02599930150142,28.3143032932466,80,2,Good
-52.98827257689101,23.126512363708446,20,2,Good
-62.97563503359992,30.927395426515456,40,1,Good
-46.2429318668838,10.109408057539532,20,1,Fair
-61.50055587032527,24.306339898311116,40,0,Good
-58.744235465284575,20.780255409512268,80,0,Good
-61.7307182428387,28.02584065443909,80,0,Good
-59.844209524185324,28.290309311577417,40,2,Good
-70.96275086895201,20.046618736245815,40,0,Fair
-74.40050882594295,20.014782950767696,80,2,Fair
-44.054949367750275,24.225342420098695,80,0,Good
-68.46961348318328,18.72350440879354,20,1,Fair
-69.91392349456306,30.893885868164887,80,1,Fair
-81.53390113603714,22.415549596867876,40,2,Poor
-66.38961747689503,4.6510824647485105,20,1,Poor
-73.23089793407499,22.37624560364736,40,2,Fair
-43.57984839863631,17.730193254092192,20,2,Fair
-49.90182910657366,13.581069291773382,40,1,Fair
-66.88150345177723,16.33801353244199,80,2,Fair
-37.47564194655691,25.76585930283079,40,1,Good
-50.18234513008406,34.300485797737615,20,0,Excellent
-63.24831383508622,27.19229131705486,40,0,Good
-84.99405714873572,20.754476282489822,20,1,Poor
-37.09057427409259,28.19132936619492,40,1,Good
-73.89572466763596,21.786367828467057,80,1,Fair
-76.45398746956892,20.13779741585799,80,1,Poor
-49.774295679903595,16.91946132236911,40,0,Fair
-35.60247593660727,12.737198352737966,40,2,Fair
-46.15727181489482,22.270534054083882,40,2,Good
-54.360908799476405,26.106374429440923,20,0,Good
-54.05245658334714,24.323634309895773,40,2,Good
-51.46584441219692,22.08823150436849,40,0,Good
-52.410714102132346,18.37977757512253,20,2,Fair
-57.188085760306244,29.25772334179478,80,1,Good
-58.95798896048124,15.780076560373905,40,1,Fair
-60.625931278995225,30.432195396904326,40,1,Good
-67.53964588866677,17.984480867512925,80,0,Fair
-62.80675076866774,19.732953338528755,80,0,Fair
-76.92956814195385,14.732503665690261,20,2,Poor
-60.9833962679475,21.490184971800545,40,2,Good
-69.88591107150917,31.82718720934585,40,2,Fair
-71.03589317215771,28.609396619107695,20,0,Fair
-58.201058488465215,31.848954784196245,80,2,Good
-46.07997713655401,28.654997821537552,20,1,Good
-50.81683393997687,17.274311200287414,80,2,Fair
-75.70500603623178,22.6844754297071,20,1,Poor
-69.89628136570337,19.538606096177762,80,0,Fair
-50.59228812011784,34.314024328273284,20,1,Excellent
-69.8248739353831,16.62247947501582,80,1,Fair
-62.246331499970246,31.255883825723775,80,1,Good
-54.49947900975448,31.250677090761386,80,0,Excellent
-69.68344454863636,37.80734141201261,80,0,Fair
-58.9462449385404,22.13219385159352,80,0,Good
-73.34025494918204,29.986255117061134,40,0,Fair
-66.01367643951214,40.9715628557719,80,2,Fair
-56.80218065857463,20.676508261464125,40,0,Good
-75.9299373353167,14.254718267273482,80,1,Poor
-55.59525262039601,11.839929762645655,40,0,Fair
-60.196377989266814,29.988984202029318,40,2,Good
-54.47510045582852,11.817948543589914,20,2,Fair
-57.76085865935339,22.39376662943454,80,2,Good
-46.35859570026156,28.061192309272727,20,1,Good
-58.74775497352093,26.2962287578094,20,0,Good
-64.29405541125253,27.978114049289207,80,0,Good
-58.777024969677164,26.556028990605977,20,0,Good
-54.56701970963612,33.95206069319375,80,1,Excellent
-59.51139929674296,18.33378533482842,20,1,Fair
-59.594083087961174,20.26103403079028,80,2,Good
-67.01991687806756,19.591383883104232,80,2,Fair
-66.62900917550948,30.81134268303827,80,0,Fair
-74.02605271799693,31.302790118765444,40,1,Fair
-42.504232568130604,28.158577235229558,20,1,Good
-72.43863235391285,33.2844556682295,40,0,Fair
-66.92905197795908,16.753713928365336,20,0,Fair
-67.18407265569198,36.670568780857955,20,2,Fair
-51.050756230555585,35.6626703519858,20,2,Excellent
-62.94949678292028,30.149353980720228,40,2,Good
-47.522579273262664,37.47259236139742,20,0,Excellent
-66.73490624243868,13.403637546255583,40,0,Fair
-57.21005837776198,21.328863046161437,80,2,Good
-68.35347053259757,19.852875775226334,20,2,Fair
-38.54850872226612,30.050355266301402,20,1,Excellent
-71.87598419029513,17.64901482278498,80,1,Fair
-56.90179289772973,30.302466045362397,80,2,Good
-53.662231190679016,34.59375300797699,20,2,Excellent
-55.862009025485015,29.866420300587997,80,1,Good
-61.852876588777086,26.98625716563051,40,2,Good
-61.29820699733426,18.084886613694756,40,1,Fair
-59.561885280208905,19.072043237122447,20,1,Fair
-61.470020016284884,33.747332337076664,40,1,Good
-50.361208832050906,30.455443027337328,40,0,Excellent
-37.89476998408649,24.72686336435719,20,0,Good
-65.57491785007834,22.074633179638766,80,2,Fair
-73.69802979579077,10.819344888220362,20,1,Fair
-60.882820483512546,17.50403306920893,40,0,Fair
-34.20290662345682,38.37993360997807,20,2,Excellent
-68.0367456796973,16.036811002982734,20,2,Fair
-43.608831945559324,26.326358748547566,40,2,Good
-43.22299185923559,32.05210781236639,40,2,Excellent
-65.53588241707995,16.215541323983953,20,2,Fair
-54.310169208147244,26.29297332346758,40,1,Good
-43.71603376871462,31.565408762574585,40,2,Excellent
-63.79127740987487,25.087495253350752,40,1,Good
-62.035803601023616,45.078821389667375,40,0,Good
-65.81680913948644,13.319805187852634,40,2,Fair
-70.14756730692866,32.411099709187155,40,0,Fair
-66.49277545066008,23.79038783822475,80,1,Fair
-72.23940266762257,30.403441083856727,20,1,Fair
-59.65916531740774,28.08915006189472,40,0,Good
-67.69973231058641,19.867906620230023,20,2,Fair
-57.66214088209252,26.60297474721538,80,2,Good
-75.55895646203628,11.99468984021199,40,0,Poor
-56.69119767785543,29.222732503999758,20,0,Good
-51.66471038391075,27.08710926193368,40,0,Good
-79.93735642571455,29.470621180501716,40,2,Poor
-56.25943430152428,32.40682827561005,40,2,Good
-47.72331007526708,27.573338881467976,40,2,Good
-72.09641018691205,26.03662593858793,40,0,Fair
-43.27427613162297,18.832521643370953,40,2,Fair
-55.809809906339545,20.014454654456642,40,1,Good
-67.05011855758409,33.30714234124132,80,0,Fair
-60.55769077657706,35.05434783994185,80,2,Good
-54.41673087478278,23.33322694581562,40,0,Good
-59.239946085875886,25.32201923077292,40,1,Good
-54.612440075536306,18.667699375043636,80,1,Fair
-69.20673593079366,33.20929791687212,80,0,Fair
-58.30639175963922,29.657917765842452,80,0,Good
-74.1371449690498,38.588522055246244,40,1,Fair
-61.112260613487,18.851738459741828,20,0,Fair
-69.0390764146479,22.35394470687248,20,1,Fair
-67.35529942589767,26.620121457679005,20,1,Fair
-47.63906824789563,29.525426764080393,20,2,Good
-49.08689879405731,23.490326537166574,40,0,Good
-53.90861879092823,18.8892723668241,20,0,Fair
-70.92312764672579,31.169852702464997,80,2,Fair
-63.16408449694802,30.04794753781907,80,1,Good
-47.869023000208166,18.586081296053926,20,0,Fair
-58.582830863600954,34.48809960773847,80,2,Good
-36.80670460018306,33.191390964376225,40,2,Excellent
-56.06682160605628,25.94007548073455,20,0,Good
-58.07950883509968,25.557185036632255,20,2,Good
-63.091164642025014,28.87840439781135,40,1,Good
-58.66459095217718,18.968078508206194,80,2,Fair
-61.524698363805435,25.210220354148575,40,1,Good
-52.9189132331141,9.933315187735737,40,1,Poor
-50.43297683205416,31.135189518520548,80,0,Excellent
-67.85989460507949,14.069547442906984,40,2,Fair
-73.31232953557777,35.52393879900299,80,1,Fair
-78.36205373103297,22.68915934223485,80,1,Poor
-54.920086730874566,23.518331126481762,40,2,Good
-71.03366606173874,20.605862657408462,80,1,Fair
-81.52890592952483,22.983727882545466,40,2,Poor
-56.114213954690356,34.92971941603626,80,0,Good
-35.07000482567209,7.585339404254444,20,1,Poor
-60.060709115398936,33.938757702617316,80,1,Good
-51.61509225548358,27.366164367711956,80,2,Good
-59.18170641452435,16.55084846499949,40,2,Fair
-60.98889653191143,17.472813248655335,80,2,Fair
-50.809235170122314,36.73475119045742,20,2,Excellent
-62.902745441886516,18.38145184040088,20,1,Fair
-57.326076859280974,16.92654642582828,80,0,Fair
-56.783021938039866,32.961201796553105,80,0,Good
-66.68090453643049,27.3698701340014,20,0,Fair
-50.07957650463477,18.43452096424521,40,0,Fair
-61.74959756695409,26.516374827832333,20,2,Good
-67.55745159492845,17.819731214518058,20,1,Fair
-54.634901564295966,32.70574978895824,80,1,Excellent
-68.98467981791038,32.429596754111934,80,1,Fair
-59.718188426308714,28.7240433917536,20,2,Good
-60.09118996644204,27.531627428729117,40,1,Good
-49.14104434168422,37.32831687407162,20,2,Excellent
-55.253017671200475,24.99780429171758,20,1,Good
-60.25026958745144,16.72688112205439,40,0,Fair
-51.82233700799713,28.146317389826148,20,2,Good
-46.09792450982687,39.602329346759795,20,1,Excellent
-54.421896936481374,17.896683547699034,80,0,Fair
-59.896473801566195,22.4697606331421,40,0,Good
-73.1183623235016,27.915122266710167,80,0,Fair
-70.65113663075373,24.622666056959826,80,2,Fair
-63.05224704354668,18.123874937358796,40,2,Fair
-66.09512202159283,32.8530049936133,40,1,Fair
-61.86971302985446,41.24028505412082,20,0,Good
-59.43350075102893,26.37292021316735,80,1,Good
-54.70307245643269,18.671521971847994,40,1,Fair
-60.70498778059091,14.157276324625675,80,0,Fair
-55.13498356173798,26.805831868548267,80,1,Good
-59.3552558518988,32.72714140321381,40,2,Good
-79.75466566353872,28.32617422546767,20,1,Poor
-69.39335393818754,24.98317311356802,80,0,Fair
-61.44087555721615,20.875098437474858,40,2,Good
-72.09694742841107,17.354854570973373,20,2,Fair
-54.00071270003796,30.843259284274176,80,1,Excellent
-44.69249167656302,31.3964013496991,40,1,Excellent
-47.81238148302683,14.179891493164869,80,2,Fair
-62.13442870930208,36.12887284726479,40,1,Good
-45.09273863150048,29.01849854625801,40,0,Good
-58.513325427978884,34.797162516020556,80,1,Good
-63.370859711180394,15.605105760604195,80,1,Fair
-66.1340266354094,15.439230912091928,40,2,Fair
-63.024696864881285,23.95721483162892,20,1,Good
-63.88176818541229,28.51949098826636,80,1,Good
-58.29583777624512,37.57452576048875,40,1,Good
-58.39426018950135,29.94255239670592,40,0,Good
-59.96953979846585,23.301231062315768,20,1,Good
-55.630618302536504,17.815415546338755,20,0,Fair
-48.093537252136585,33.61000400903405,20,0,Excellent
-50.504458645586766,18.247062019744995,80,0,Fair
-74.84897968449903,36.39927988340625,40,0,Fair
-85.53921134901955,23.009307452754435,40,2,Poor
-50.65680088760726,36.13407450832496,40,0,Excellent
-73.66878698415421,29.75251903041495,20,1,Fair
-62.24765401892684,24.041031573902792,40,0,Good
-71.7011302605936,21.364225397217112,80,1,Fair
-78.01980437580019,22.61364485857744,20,0,Poor
-54.58537271795212,27.99821684662666,20,2,Good
-52.40844839697353,25.540095473524016,20,0,Good
-65.7651040072672,20.843320143519065,20,0,Fair
-85.9104229214491,23.840580127776576,80,2,Poor
-65.46244448252483,25.55003920803405,40,0,Fair
-56.08195994597453,10.098861339096315,80,1,Fair
-74.78911568774129,28.20717680352089,40,0,Fair
-58.16640080220844,18.141951426982352,80,0,Fair
-60.153098491729956,16.926673177559785,20,0,Fair
-54.207085003989114,13.188589570225027,20,2,Fair
-58.80419631585847,12.442752514924768,80,0,Fair
-69.73068940881555,15.511867478213976,80,0,Fair
-48.034284983355086,20.036853296586568,40,1,Good
-61.5852957302697,38.67281396268598,80,0,Good
-60.27304539509932,21.318842268733572,80,0,Good
-69.33267959073196,26.24425074387622,40,0,Fair
-64.4328225119151,27.803369705544302,40,0,Good
-68.84802714026901,25.917456303510942,40,1,Fair
-61.72946059923423,24.457895774918043,80,1,Good
-42.88291519857656,16.63294365480529,40,2,Fair
-73.71901142931357,35.15649283795448,20,0,Fair
-76.13561397876741,37.650376505465196,20,2,Poor
-45.288296725063915,13.2213891411412,20,2,Fair
-62.09323677151866,17.831799863795343,80,0,Fair
-66.69072738659916,23.04132760336096,20,1,Fair
-49.60095312603924,18.24823543562866,80,1,Fair
-66.05615539736864,28.541758874191057,80,0,Fair
-41.739902864530634,19.90209458315371,20,0,Fair
-53.22074128660731,40.15539247464622,40,1,Excellent
-64.87911408145703,33.333840160405174,80,0,Good
-38.42691786734497,26.488018214425505,20,0,Good
-66.05714923003339,32.18890384323812,80,0,Fair
-52.57904627990693,32.74130297050116,40,1,Excellent
-57.00707419593508,21.052367583592297,40,2,Good
-46.98258710601202,19.286479288206248,20,2,Fair
-44.384888032731475,25.547001440787533,80,0,Good
-59.679958509342335,31.03145287148561,80,1,Good
-67.53417870346183,25.973422790573924,80,0,Fair
-55.40027857060883,13.96102462466302,80,1,Fair
-66.77715369752106,19.380228892344103,20,0,Fair
-39.86612752473377,24.482189954839352,40,1,Good
-58.63464668917263,24.47034076971919,20,1,Good
-63.65321551312109,38.80779523752866,80,2,Good
-58.15319694135091,15.298084403207014,80,0,Fair
-73.47126289529696,28.53912469285112,40,2,Fair
-69.71614038510651,35.42379175829803,80,2,Fair
-47.99586092055575,40.90014821795957,20,1,Excellent
-66.56894278971396,22.16921803771227,20,0,Fair
-70.46910982681939,28.440006169041396,40,1,Fair
-54.633472474727135,28.988322500390527,20,1,Good
-48.14295845337003,26.368372120873037,20,1,Good
-52.810466893349336,24.30808359132486,20,0,Good
-50.039523141941835,28.05182772650032,20,0,Good
-67.56795088569461,7.274277403462203,80,1,Poor
-74.21810666741844,29.77448643043842,20,0,Fair
-44.98666348044513,25.88324532563377,40,1,Good
-63.22679838842136,23.442675722552142,40,0,Good
-62.50833016455047,39.32803537003691,20,0,Good
-46.71805858150942,20.275461868466135,40,2,Good
-54.4376999059934,22.178468076544785,20,1,Good
-55.44112227918392,38.940873115433135,40,2,Good
-38.34997655098916,19.175570866051004,40,2,Fair
-66.43518230380143,21.149193019444226,20,1,Fair
-50.721598719187625,23.97082203598405,20,1,Good
-59.429868751029154,30.885141374906844,80,0,Good
-57.314077211367426,26.454617551473195,20,1,Good
-44.71531573587468,15.951622569934162,20,2,Fair
-54.92164243710376,21.274820058109672,80,2,Good
-54.61703920950367,20.74851896751452,20,1,Good
-49.27492662690198,24.45945268343868,20,2,Good
-63.649527295428854,27.980905610408804,80,0,Good
-68.39209667339006,27.927440291215806,20,2,Fair
-70.44809194021033,12.567917721661185,20,0,Fair
-79.66356589376002,32.44758691292599,80,2,Poor
-39.43792870059678,26.767981921976364,80,0,Good
-71.03208365721683,34.691724333157346,40,0,Fair
-62.21253623585772,28.109388291034705,20,1,Good
-62.76813299888921,32.70926070415034,40,0,Good
-56.925933021908996,28.26581718015089,40,1,Good
-51.84262787460703,34.423580293419235,80,2,Excellent
-51.39526511640255,28.655754452124448,20,2,Good
-65.83077438568938,24.31459327489967,20,2,Fair
-61.67121713786411,40.90704304312817,80,0,Good
-57.174200495117006,31.223259855959245,40,2,Good
-62.48691126183547,29.016210947030892,80,2,Good
-43.92654423980007,16.06586908423165,20,1,Fair
-55.09025048361749,15.981846677755236,80,1,Fair
-52.651222139501826,27.049008374992972,20,2,Good
-53.371187313325876,26.018648384377684,40,2,Good
-48.26526142514675,20.701142044941786,20,0,Good
-58.18978441296293,25.98687889728442,40,0,Good
-72.96831947955846,36.12038849630517,40,2,Fair
-56.003120482473584,29.86781732185209,20,1,Good
-66.5135689379183,17.012940431730833,20,2,Fair
-65.28616681749757,24.219438209999392,40,0,Fair
-54.136359812449065,19.365234634032074,80,1,Fair
-47.61716928566364,22.286100585140073,20,1,Good
-59.78728423263939,22.1046903405925,40,0,Good
-56.911669874010364,21.656480921771962,40,2,Good
-42.97785055364762,16.214052396186236,80,2,Fair
-57.592468205114315,24.10641722937267,20,2,Good
-33.98316885819605,21.07574654206883,40,0,Good
-54.34490354368456,4.493859169984123,80,1,Poor
-77.60762759155817,39.370804171511644,40,0,Poor
-52.46658378895467,32.62138757951671,20,2,Excellent
-56.18841615117222,22.365894925525026,80,0,Good
-47.10247245917254,25.131733348184188,40,1,Good
-53.26818648730041,16.798419568777067,80,0,Fair
-61.384559839837735,36.87006014467606,20,2,Good
-72.24298236289366,38.28102086341178,80,1,Fair
-62.09023257286025,26.096856097725674,20,0,Good
-68.505204542093,32.16471450929741,40,0,Fair
-65.80523449804723,26.227007452537467,20,1,Fair
-54.1142159557939,15.642921927868485,40,1,Fair
-43.30095495648594,22.1172364172544,40,2,Good
-56.05328470177019,25.9234957674037,20,1,Good
-71.95883062035185,21.818165968795892,40,2,Fair
-55.553973317798594,23.469427057954746,80,0,Good
-48.033685133543486,24.360203097436194,40,2,Good
-66.09782904319383,24.433850514941767,20,0,Fair
-61.34017166672918,25.365809433482383,80,1,Good
-59.85311805270803,17.575764535223794,80,0,Fair
-67.8489831308224,19.980886956104445,40,1,Fair
-53.51719566156141,16.007910140100215,40,0,Fair
-61.20948148607781,31.844708847803403,20,0,Good
-55.804675560929724,10.260471407117729,80,0,Fair
-68.874921778021,33.07513240321848,20,0,Fair
-64.37458300323411,34.704445780839905,40,2,Good
-52.77618642172229,22.88473589112165,80,0,Good
-63.72833152091767,6.77804038520891,20,2,Poor
-42.730361487665945,22.470826066228966,20,1,Good
-63.996361856146024,24.550710870978264,20,1,Good
-57.75315274248114,17.925812460497603,20,2,Fair
-50.674091681269104,21.3934712433423,20,1,Good
-74.18365732933032,35.71136639204346,80,1,Fair
-77.60808811980776,29.654490136112187,20,0,Poor
-75.25656314570095,18.528051199353303,80,0,Poor
-47.37415896572818,13.816805812831976,20,0,Fair
-65.51858145892447,22.710878776731604,40,2,Fair
-34.418007143317475,23.505802544546935,40,2,Good
-65.64247598657388,28.473394311543213,20,1,Fair
-58.15448696802963,21.252783012026388,40,0,Good
-44.578900474321244,28.580497027533028,80,2,Good
-39.93907111840877,38.546078280421604,20,2,Excellent
-39.38496423363602,30.70850715710984,80,0,Excellent
-47.916337694068574,24.663380448684592,20,2,Good
-49.759374741885374,23.717946702626936,40,0,Good
-54.07473050798817,22.5032880607409,80,1,Good
-52.21638923833362,33.26448638716501,40,1,Excellent
-65.51185716328533,20.60880587834088,40,1,Fair
-68.18198883422308,25.316558962999878,20,0,Fair
-60.03374457410952,25.3583853131676,80,2,Good
-61.701846225249284,21.487510650319276,40,1,Good
-64.53228049327275,15.392741164811293,20,1,Fair
-53.036125525432844,27.26082152532368,20,1,Good
-50.44694791429489,24.572972197012316,20,2,Good
-59.115931137081525,28.50168328605599,40,2,Good
-45.224699189447385,21.26479785492583,20,0,Good
-71.41689114133506,33.545749091691334,80,1,Fair
-61.93659459279718,18.862583531517085,80,2,Fair
-67.16822320602805,36.98428198812525,40,0,Fair
-78.6653661707306,12.766544431202169,80,1,Poor
-60.82680685842699,28.043390451898237,20,2,Good
-61.21747508383284,28.328014777686363,40,2,Good
-44.86550256757869,19.431100524413825,20,0,Fair
-53.69188315445223,27.97075756502709,40,1,Good
-70.24186824329205,33.95663068832111,40,1,Fair
-41.45907433665812,9.48226812452155,20,2,Poor
-47.78966304474647,28.519213652435702,80,1,Good
-54.17902296531384,7.547104257689457,80,0,Poor
-62.26484098849832,18.240346375337545,40,2,Fair
-69.59439236723479,36.40416455430662,20,2,Fair
-63.72206776071053,20.92752576625562,20,0,Good
-49.11251380295814,16.78284024913719,40,2,Fair
-41.15413694065391,23.614435897107228,80,1,Good
-44.56756471727811,39.475344367144864,20,1,Excellent
-64.88849421786274,12.178224269557816,80,2,Fair
-71.19617433289011,17.64083061852459,80,0,Fair
-58.59113753088796,35.482021782257384,40,0,Good
-77.68439365562851,38.00391640476413,40,1,Poor
-56.76832285815219,24.275981429968013,80,0,Good
-61.47602586298669,16.326631082313504,20,2,Fair
-64.66036501868243,39.670904512664116,20,2,Good
-75.94703067266795,36.161096742244375,40,1,Poor
-54.863998934302835,29.75262891433563,80,1,Good
-65.32700839661912,19.31318355743806,20,1,Fair
-71.69916835710288,24.656794614133744,20,0,Fair
-88.7226221328165,23.87747943268619,40,2,Poor
-60.275149050506364,27.315959132309043,80,2,Good
-42.27748403330256,35.15701006691935,20,2,Excellent
-43.3874078545213,31.155919287961822,40,1,Excellent
-64.57096256586271,17.458367461106693,20,2,Fair
-66.02212060361781,34.63547515013676,20,0,Fair
-55.31225743924976,27.191924980092086,20,0,Good
-69.98385439188291,29.809460571012412,40,2,Fair
-56.98208100180534,35.26578601495022,80,1,Good
-52.339197216153096,17.218938253405142,40,2,Fair
-47.73066776115692,24.74922094905476,80,0,Good
-61.00154076479953,21.279818140485496,20,0,Good
-62.03673750176966,14.024984022441808,80,0,Fair
-68.7798258675656,27.42696984323444,20,2,Fair
-68.2688035403986,42.580895861090966,20,0,Fair
-62.26478891901527,12.11945578845973,40,1,Fair
-56.32634493183822,24.774035722653707,20,2,Good
-50.86415373766751,29.483800545523415,40,2,Good
-68.03178950680345,25.861547411593268,80,0,Fair
-45.07311431040478,24.208103632389818,80,0,Good
-62.71123601042569,15.90548545587923,20,1,Fair
-60.21367294348436,26.629507200581145,40,2,Good
-67.47211679147823,19.702652160888515,20,0,Fair
-84.24240260272941,9.670548065150127,40,1,Poor
-51.1595460363895,33.362145543596114,40,0,Excellent
-52.63156102907567,31.708700738894297,40,2,Excellent
-62.81327557118213,25.36162683795756,80,0,Good
-59.33009282775128,26.60352281743992,40,2,Good
-54.84060782295901,32.52022608900893,80,0,Excellent
-75.62545856886543,26.57037759744658,40,2,Poor
-65.29052677346294,31.3281228833292,80,1,Fair
-52.05735320378173,22.917624593883048,80,2,Good
-72.5428942316925,34.18388617001763,80,1,Fair
-57.064420678333704,27.24550008152879,20,2,Good
-73.56581804623406,26.358363605241117,40,1,Fair
-55.33570017566473,16.109572379015777,20,0,Fair
-60.356414822974834,27.00869098011196,40,2,Good
-76.1513181590551,19.17631557753884,40,0,Poor
-48.35260645542829,20.532020914300542,20,1,Good
-67.34591576798049,19.29237060178715,80,2,Fair
-68.10252437014381,17.536355476705424,40,2,Fair
-57.99430802769057,39.87339982111873,80,0,Good
-48.51362650571285,34.31937343391882,20,2,Excellent
-70.15821818978397,38.44257251500983,80,2,Fair
-59.38320150152028,16.439734863111052,40,0,Fair
-55.71183499669427,25.49877624937625,40,2,Good
-53.06894392736856,15.94544662357133,40,0,Fair
-58.23558444722775,20.13013585962055,20,0,Good
-63.670278390833225,18.573111116083975,40,0,Fair
-68.2759022064872,33.67708804509093,20,0,Fair
-59.13856116953625,22.22639225328768,80,0,Good
-70.72139011985607,32.478655335858114,40,1,Fair
-89.21350483494608,29.228846227119625,40,1,Poor
-55.634401958423325,41.12547126473352,40,0,Good
-50.960651589138045,14.643890438021932,80,1,Fair
-83.62932435541839,33.81463267850759,40,1,Poor
-70.09730704709938,33.0250860928051,20,2,Fair
-53.808457389948025,18.186348133810757,80,0,Fair
-39.425045302883014,32.04993335531212,80,1,Excellent
-59.79206292324592,27.353014741183603,80,2,Good
-67.28002941229134,23.407666180326146,80,2,Fair
-61.8289644110484,19.232451591196,80,0,Fair
-46.25123580851815,19.966233839855697,20,0,Fair
-66.45964179124535,39.348684670501484,80,2,Fair
-67.99192006650253,25.004779732702378,40,0,Fair
-64.82743522182032,30.474910010720215,80,0,Good
-69.53328608258713,19.46370432832713,80,2,Fair
-58.77329684005205,19.541029376448527,80,2,Fair
-43.753215415304396,32.5738936647496,80,0,Excellent
-56.76920726883971,15.552966519139275,80,1,Fair
-62.52353502126287,22.0935036246631,20,0,Good
-62.91811268915544,25.238191877505624,20,1,Good
-75.63190808696658,25.779608212880365,80,2,Poor
-51.16890222852841,23.746347004886907,20,1,Good
-60.77837197012802,27.770738467671464,40,2,Good
-61.80479913590626,29.84999029072468,80,0,Good
-28.068924321551393,30.14246281821531,40,0,Excellent
-57.01247091634314,18.09937333932521,40,2,Fair
-67.51791050095184,23.010914314498418,80,2,Fair
-64.26357596205543,33.36334003313856,40,2,Good
-48.51554290803245,31.262530313017105,40,0,Excellent
-58.86729589462236,15.389983839632553,40,0,Fair
-74.38277978317366,27.460359302465413,80,1,Fair
-50.80771065424796,11.152423254376329,80,2,Fair
-66.68144085538994,25.328544314422587,40,1,Fair
-41.26702223782454,38.28436911722184,80,0,Excellent
-49.19951934285351,18.364750979117098,80,1,Fair
-64.47321895658752,19.159738681558924,40,1,Fair
-47.18983638264887,30.348208471010018,80,0,Excellent
-59.321444894725964,14.200389393532479,20,0,Fair
-51.4722632487778,20.570714790804725,80,2,Good
-55.15267182705525,29.17508796307227,20,1,Good
-68.46356654990873,20.55999906617418,40,0,Fair
-66.43549832317461,23.3482100895232,80,0,Fair
-49.70039182418839,30.20929997220524,40,1,Excellent
-63.34775332106541,27.95082258475593,40,0,Good
-64.03648463241997,26.867728774067814,40,2,Good
-69.55122579349353,22.626144045109726,40,2,Fair
-55.76400934406539,27.59042780688269,40,1,Good
-39.37475080756855,24.133871239301705,80,2,Good
-70.67532914254272,28.204639269480495,20,0,Fair
-59.75780543327242,21.521475824174154,80,0,Good
-45.87779444584571,23.72201717934321,80,0,Good
-60.796413912457155,18.070295452135902,80,0,Fair
-55.476282037502656,24.754946729956348,80,1,Good
-70.6239352814688,19.322993954598086,20,2,Fair
-55.71692902792351,17.20167484886605,80,2,Fair
-61.87144265004549,26.810628034987715,40,0,Good
-50.14270004320137,26.489178431003623,80,1,Good
-48.12613948435249,30.480116144640007,80,0,Excellent
-34.104363579813864,21.982121012974307,20,0,Good
-54.203668267864245,27.85636992785729,20,1,Good
-56.742036834178336,28.855583005915644,40,1,Good
-58.05615698422664,28.11341665482116,80,0,Good
-63.53166292810688,19.220424220385006,80,2,Fair
-56.61516156538309,26.045544375898324,80,0,Good
-62.95401410139029,27.54898207238263,40,2,Good
-58.31539023730386,25.050249268355593,20,2,Good
-46.8240246439204,10.394656391402407,40,1,Fair
-70.0654256527964,26.12342736781436,80,1,Fair
-48.60121438870954,40.487717275780696,20,0,Excellent
-46.82884932660135,22.479725118701122,20,2,Good
-61.18068526991079,19.90346031501275,40,2,Fair
-81.21854899008595,27.613439917979786,20,0,Poor
-66.07821987094432,27.186647473266003,20,0,Fair
-47.03005453438891,33.3491461579149,80,0,Excellent
-60.22868062298882,16.194922908637785,80,1,Fair
-69.9930223229491,30.119661768024947,20,0,Fair
-65.04774921228217,29.132954428760243,20,0,Fair
-51.59379973495447,24.00497424141618,40,2,Good
-54.53266431798621,27.370811225451828,40,0,Good
-62.38932099169695,32.2062023711885,20,2,Good
-63.66824411814688,31.106207660199154,80,2,Good
-63.91758149043822,16.9988648154839,20,1,Fair
-69.22410184498503,30.74110730728839,20,0,Fair
-43.84624310530558,24.547179764772377,80,0,Good
-63.2232046921134,25.5101186861086,80,2,Good
-47.82841479174503,25.51237893701186,40,1,Good
-44.786839480775484,23.948299078412184,40,1,Good
-50.0168910185204,33.34195247974945,40,0,Excellent
-64.31620312718049,24.413974281055516,40,2,Good
-55.962699096633905,17.16317710131782,80,0,Fair
-60.241956063909164,22.245291008211897,20,0,Good
-69.03701860730128,26.25086301767333,40,0,Fair
-56.75640718278397,33.60450349007935,40,0,Good
-71.79039791159802,29.221662794641833,80,2,Fair
-48.12320611538436,19.046253048770694,80,1,Fair
-64.64617297298393,42.39632941675224,20,0,Good
-57.98840344127161,26.85342717684586,20,0,Good
-57.16712128453858,33.927735165993106,80,0,Good
-62.589049737040774,23.937998964959394,40,0,Good
-54.13306198524725,28.733514712938145,40,1,Good
-64.74903656622524,30.876279531628832,40,1,Good
-51.287027025427555,33.52736298227979,20,1,Excellent
-73.45979680246748,32.401578137647576,40,1,Fair
-58.73620420453588,31.105379000510844,40,0,Good
-40.610710009417154,22.79439288164124,80,2,Good
-70.00331324605575,20.99777770630757,40,1,Fair
-66.77744970524851,27.328252572269385,80,1,Fair
-54.86092150341085,31.531896506387486,40,0,Excellent
-58.20418218060402,23.44095509456375,20,0,Good
